41.1,26.705,12.3,17.6,0.369,3.063,31.9,1.188,1.613,3.442,3.564,9.85407,16.595,24.532,153.072,154.276,8.413,127.856,167.195,109,108,64.92317,3.87005,0,0,0,24,1,,,,,
115,78.482,46.4,55.1,1.392,6.511,59.7,3.197,4.103,7.403,9.591,9.21043,96.088,12.275,149.536,146.206,12.364,122.117,159.565,39,38,68.23563,5.82263,0,0,0,24,1,,,,,
362.9,257.792,205.8,185.2,6.175,13.583,126.7,5.529,8.687,16.039,16.587,8.36053,247.296,9.048,143.194,140.701,8.918,119.499,160.937,68,67,71.04255,6.20177,4,0,0,24,1,,,,,
233.3,156.376,117.4,130.1,3.521,13.929,138.9,6.609,11.963,14.07,19.826,8.3036,238.754,8.512,148.985,148.992,7.255,133.505,167.59,41,40,67.02116,3.91711,34.694,0,0,24,1,,,,,
453.4,253.697,255,260.8,7.65,10.432,138.4,5.104,6.206,9.461,15.311,8.12451,285.528,9.489,149.726,194.576,103.909,135.508,488.417,84,75,55.95414,19.26982,18.644,1,16.604,24,1,,,,,
573.3,222.023,279.6,295.2,8.387,14.294,138.7,5.239,6.398,12.388,15.718,7.9157,331.207,8.276,160.446,258.479,149.76,129.834,486.951,129,121,38.72632,22.61929,18.033,1,13.548,24,1,,,,,
224.7,156.232,100.7,103.9,3.02,17.145,148.9,7.184,11.347,18.188,21.552,8.52326,237.9,9.869,140.846,142.978,9.867,126.783,181.203,93,92,69.5313,5.85819,1.587,0,0,24,1,,,,,
126.6,85.375,57,62.6,1.711,10.468,95.3,4.748,5.219,9.711,14.244,9.31819,92.939,13.308,142.095,148.752,22.457,128.459,216.645,83,82,67.46107,8.81501,0,0,0,24,1,,,,,
301.7,206.504,147.7,162.7,4.43,16.609,163.3,5.453,10.596,20.223,16.36,7.80686,387.185,7.9,140.551,147.793,50.07,130.019,455.113,63,59,68.44541,14.08722,42.029,1,4.897,24,1,,,,,
170.7,119.694,67.2,80,2.016,10.825,113.7,5.191,5.436,9.361,15.573,8.64962,188.261,10.958,143.841,142.464,5.793,128.173,154.968,65,63,70.12945,3.1703,33.333,1,3.325,24,1,,,,,
291,224.288,120,123.5,3.601,11.554,110.5,5.339,6.272,12.705,16.016,8.45877,217.392,9.461,133.393,129.661,17.875,98.954,149.812,44,42,77.08356,11.60424,11.111,1,5.234,24,1,,,,,
274.3,179.433,120.5,151.3,3.615,12.399,124.5,4.781,5.945,10.601,14.342,7.92194,316.178,7.419,143.534,152.115,44.451,117.793,339.028,134,126,65.41662,15.45438,38,6,39.363,24,1,,,,,
134.6,89.149,57.1,80.4,1.713,10.003,98.2,4.075,6.386,10.129,12.225,8.76539,186.417,11.005,153.341,150.816,13.041,107.55,188.734,185,182,66.2319,6.33028,2.439,0,0,24,1,,,,,
342.2,196.047,195.9,195.9,5.878,13.21,127.3,5.145,7.34,12.729,15.435,7.76014,373.672,7.439,164.728,179.468,65.839,123.902,431.817,165,154,57.28643,13.52703,22.481,2,13.103,24,1,,,,,
313,194.539,154.3,180.6,4.63,10.781,115.1,3.369,5.85,12.443,10.106,8.32234,255.868,9.095,157.352,161.446,19.746,112.865,204.7,176,172,62.16227,8.36228,23.333,3,21.69,24,1,,,,,
451.1,309.512,199.2,288.1,5.976,11.484,115.7,5.136,7.653,8.985,15.407,7.29674,436.732,5.221,151.016,147.698,10.468,119.642,163.713,51,48,68.60745,8.80592,20.93,1,5.737,24,1,,,,,
121.9,81.859,74.1,84.7,2.223,7.466,68.7,3.677,4.914,6.824,11.031,9.35919,78.061,13.582,149.251,148.935,4.158,142.796,156.698,69,68,67.13295,2.16478,0,0,0,24,1,,,,,
293.1,191.211,93.7,66.9,2.812,17.367,154.9,7.133,8.301,15.601,21.4,7.8545,314.476,7.355,144.702,158.691,46.066,137.431,306.796,71,67,65.23426,12.17776,11.765,1,7.671,24,1,,,,,
175.1,118.873,82.2,113.6,2.466,10.76,100.4,4.353,5.644,8.676,13.06,8.82043,148.571,10.21,150.433,148.176,6.268,129.817,155.038,83,82,67.87868,3.3608,0,0,0,24,1,,,,,
408.7,254.217,206.5,207.5,6.196,10.183,117.1,3.992,5.768,8.843,11.976,8.16209,278.171,9.143,150.924,159.819,62.897,79.935,480.847,93,88,62.20801,15.5773,19.737,3,15.567,24,1,,,,,
192.4,138.084,83.8,126,2.514,10.19,108.2,3.575,5.242,12.25,10.726,8.22308,283.837,9.36,155.014,141.925,29.468,71.591,160.962,56,54,71.75107,19.50992,29.091,1,18.345,24,1,,,,,
96.6,57.298,44.1,61.1,1.324,9.262,107,3.197,5.615,16.278,9.592,8.57094,194.727,9.239,166.89,168.816,7.931,155.388,182.51,64,63,59.31788,3.01284,5.128,0,0,24,1,,,,,
198.9,128.551,79.9,118.1,2.397,13.103,124,4.797,6.593,11.445,14.392,8.5928,201.42,9.818,153.172,152.649,19.989,87.891,190.276,67,65,64.64054,8.81963,6.122,1,3.324,24,1,,,,,
186,125.768,78,101.9,2.34,8.358,81.4,3.102,5.394,6.709,9.305,9.20133,121.43,14.1,153.545,147.813,12.072,121.395,161.58,53,52,67.61057,5.91762,18.367,0,0,24,1,,,,,
176.1,136.975,105.4,100.9,3.163,12.044,116.5,6.495,7.333,9.543,19.486,8.92763,129.603,10.046,128.241,128.632,3.312,121.668,140.553,626,625,77.7898,2.40702,0.206,0,0,32,1,,,,,
184.1,143.409,111.7,107.8,3.351,13.993,135.2,7.557,8.376,12.094,22.67,8.69786,164.395,9.155,127.641,128.41,3.103,121.44,145.59,889,886,77.88013,2.25039,0.72,2,0.676,32,1,,,,,
143.8,112.619,84.2,83.5,2.526,10.446,98.8,5.431,6.243,8.803,16.293,9.40658,65.783,12.98,124.941,127.68,6.326,118.902,151.293,856,855,78.33345,3.90275,0,0,0,32,1,,,,,
555,445.942,328.7,434.5,9.862,21.927,186.7,10.874,10.985,18.90921053,32.623,7.9531,369.995,7.518,129.856,125.921,8.073,115.002,135.007,13,12,80.35399,7.65224,50,0,0,32,1,,,,,
645.3,504.642,339.6,129.6,10.187,12.882,118.1,5.715,12.184,18.90921053,17.144,7.89414,297.282,6.319,130.098,128.212,2.763,124.173,130.647,8,7,78.20012,5.27806,88.158,0,0,32,1,,,,,
877.7,689.11,530.9,534.5,15.928,12.839,99.1,2.965,8.327,18.90921053,8.896,7.12044,557.562,5.343,127.204,128.197,7.015,116.705,137.627,14,13,78.51062,9.23745,73.684,0,0,32,1,,,,,
365.7,295.713,115.7,150.4,3.472,12.738,134.5,3.906,7.159,18.90921053,11.717,8.10101,272.819,7.994,122.142,124.236,7.856,108.673,136.208,18,16,80.85826,7.2628,61.111,1,8.13,32,1,,,,,
847.7,266.22,452.1,572.3,13.564,18.521,155.8,9.961,14.739,22.005,29.884,6.51583,684.227,3.248,130.682,346.83,235.224,112.297,597.974,111,106,31.40376,26.20405,23.077,1,12.713,32,1,,,,,
476.8,412.445,258.2,290.3,7.746,17.953,153.5,9.877,11.535,18.922,29.631,7.53974,375.912,5.431,119.257,116.531,7.019,100.169,127.15,32,29,86.50268,7.60778,34.146,1,21.957,32,1,,,,,
593.1,511.994,354.2,392.7,10.627,14.411,133.6,5.544,12.186,39.845,16.632,8.0454,292.614,7.294,119.665,116.802,8.235,93.399,124.967,33,32,86.33069,7.81492,0,0,0,32,1,,,,,
887.8,577.796,557.9,440.5,16.738,19.27,172.1,8.483,14.304,18.90921053,25.448,6.98523,540.478,4.512,121.999,149.682,100.192,106.747,476.292,38,35,65.08137,28.96494,44.444,2,29.335,32,1,,,,,
593.5,423.447,303.2,343.8,9.095,22.53,200.7,6.975,13.568,18.90921053,20.925,7.46617,442.332,6.103,140.586,139.316,7.675,126.968,155.315,48,45,71.34645,5.66914,16.216,2,12.85,32,1,,,,,
590.9,424.09,263.2,245.6,7.895,17.04,133.3,4.513,10.683,4.583,13.54,8.04306,333.461,8.628,132.474,136.94,9.184,126.469,159.793,24,23,71.77123,6.42703,6.25,0,0,32,1,,,,,
523.2,285.392,260.3,329.7,7.81,16.558,152,7.657,10.972,12.72,22.97,7.34132,441.052,5.395,139.336,184.371,126.521,98.94,507.006,150,140,54.55114,28.17087,43.421,4,28.767,32,1,,,,,
260,201.351,126.5,154.1,3.795,12.461,117,5.849,7.587,12.931,17.547,8.64939,195.448,9.922,129.861,129.522,11.329,97.193,161.153,111,109,77.45206,7.48901,7.527,1,6.804,32,1,,,,,
424.3,332.225,230.1,254.7,6.903,18.349,159.1,8.039,12.196,18.669,24.118,8.21664,278.056,8.445,128.977,127.975,7.658,112.645,149.779,78,76,78.29265,5.8338,31.034,1,3.483,32,1,,,,,
490.7,352.456,264.6,300.8,7.937,17.732,156,7.855,11.58,13.956,23.566,7.74763,355.054,6.428,133.116,138.979,45.201,108.765,364.998,114,109,71.83432,15.29767,33.6,3,25.629,32,1,,,,,
661.3,486.097,342.5,448.4,10.275,16.539,160.8,7.484,10.39,18.90921053,22.451,7.64551,330.717,5.605,135.714,135.034,4.523,127.921,143.082,20,19,73.50157,5.1575,40,0,0,32,1,,,,,
155.6,129.071,74.3,104.1,2.228,8.854,80.6,3.302,5.696,11.77,9.905,9.0421,158.43,12.347,120.658,119.747,4.643,109.894,128.179,29,27,82.96446,2.74877,4,1,10.414,32,1,,,,,
484.6,411.393,273.5,238,8.205,21.651,190.6,12.031,17.994,38.283,36.092,7.65631,384.062,6.002,121.585,118.504,7.086,102.039,125.975,36,34,84.90154,6.57088,46.296,1,9.157,32,1,,,,,
570.2,473.764,314.8,359.1,9.443,21.3,181.7,9.024,11.833,35.428,27.073,7.99181,324.115,7.315,121.617,120.964,4.591,112.168,128.339,42,41,83.09188,6.10658,3.03,0,0,32,1,,,,,
359.9,288.141,129,175.8,3.871,17.095,148.4,7.313,10.923,21.282,21.939,8.23208,286.627,7.73,124.558,125.047,5.588,113.3,136.363,39,35,80.06699,5.55762,28.571,2,18.897,32,1,,,,,
498.8,400.779,243.8,185.4,7.314,13.886,127.6,5.041,8.799,27.084,15.123,7.60818,394.267,6.198,123.729,124.418,5.523,114.672,131.335,37,34,80.3519,5.88342,37.778,2,27.582,32,1,,,,,
242,196.071,134.9,148.1,4.048,9.57,85.5,3.419,5.901,13.242,10.256,9.19152,90.804,11.252,123.528,123.908,7.51,112.35,133.043,33,32,81.00547,5.16817,0,0,0,32,1,,,,,
404.1,324.382,221,241.3,6.63,15.365,145.5,6.19,9.267,24.26,18.571,8.58453,212.785,9.26,123.93,124.635,5.159,112.068,132.017,41,40,80.2644,4.94602,3.125,0,0,32,1,,,,,
244,220.351,136.2,153,4.086,13.502,126.1,6.584,7.849,13.855,19.753,8.02004,299.741,7.035,110.256,111.106,2.785,108.011,117.606,29,28,90.30039,2.86288,12.5,0,0,32,1,,,,,
34.7,14.39,20,20.5,0.6,5.807,60,3.11,3.785,4.255,9.331,9.79081,22.088,18.291,240.232,241.014,4.045,221.763,256.494,1484,1483,41.49136,0.70901,0.806,0,0,23,1,,,,,
54.6,22.774,31.7,33.9,0.951,7.248,69.3,3.648,4.747,4.984,10.943,9.68896,36.825,18.455,238.875,239.727,6.759,229.124,275.202,1032,1031,41.73918,1.11342,0,0,0,23,1,,,,,
32.4,13.491,18.7,18.6,0.561,6.606,58.9,3.308,3.974,4.477,9.923,9.82121,19.458,19.576,239.883,239.836,2.705,202.511,250.427,1220,1219,41.68831,0.55347,0.78,0,0,23,1,,,,,
163.6,78.062,28.6,39.2,0.858,9.199,108.3,2.457,4.514,9.577,7.371,8.7947,174.63,12.004,203.599,207.553,65.622,143.4,493.154,50,46,47.72211,10.43545,22.581,1,21.593,23,1,,,,,
325,173.116,162.9,152.9,4.887,13.485,123.8,6.269,9.68,11.238,18.807,8.67611,177.349,10.209,195.661,187.951,26.136,127.664,215.078,42,40,53.26671,8.3183,39.024,1,36.075,23,1,,,,,
100.1,51.145,35.8,39.5,1.074,10.87,103.5,3.357,7.109,16.718,10.072,9.62195,40.372,15.163,195.091,195.597,14.448,172.327,215.035,34,33,51.09413,4.04646,32.143,0,0,23,1,,,,,
280.3,154.265,141.7,138.9,4.252,10.533,111.1,4.581,7.042,9.948,13.743,9.1081,118.563,12.447,188.149,182.478,21.675,135.354,214.509,41,40,55.03179,7.76649,20.69,0,0,23,1,,,,,
104,54.173,24.4,26,0.733,8.772,78.1,3.708,4.988,7.58,11.123,9.4173,67.932,13.657,192.348,191.288,11.748,171.488,216.28,36,35,52.08473,3.65891,31.25,0,0,23,1,,,,,
242.2,130.49,111.2,88.3,3.337,11.206,127.2,3.619,5.266,12.016,10.856,9.0951,116.79,12.131,195.759,187.75,19.415,134.572,204.194,67,65,53.88229,7.88488,15.556,1,20.831,23,1,,,,,
248.1,134.63,119.7,131.5,3.592,13.977,145.5,5.588,7.578,14.769,16.763,8.43515,248.304,10.192,192.218,183.211,20.144,127.798,201.176,66,65,54.26951,6.59201,10.256,0,0,23,1,,,,,
291.6,149.509,86.4,86.4,2.593,13.472,127.9,5.48,9.233,16.286,16.441,8.28322,241.018,8.695,202.081,193.098,22.33,137.491,219.647,52,49,51.27674,7.11286,37.209,1,6.328,23,1,,,,,
388.5,183.399,189.3,234.8,5.68,17.403,152.6,7.04,10.947,16.328,21.12,7.80456,382.272,7.399,205.985,213.244,26.147,179.269,253.376,60,58,47.2071,6.23394,39.024,1,4.331,23,1,,,,,
204.8,119.224,55.8,69.4,1.675,10.921,104.3,4.446,6.212,11.184,13.338,8.79729,141.822,9.144,172.711,171.595,20.593,131.753,201.326,29,28,58.20888,7.70199,30.435,0,0,23,1,,,,,
283.1,121.91,125.2,124.2,3.755,12.518,115.7,4.254,6.825,15.333,12.761,8.63721,200.433,10.328,230.224,235.037,47.463,133.07,479.673,214,206,43.06323,7.4105,42.236,5,38.397,23,1,,,,,
139,62.977,59.1,60,1.774,9.71,97.2,4.064,5.449,10.252,12.192,9.2202,105.477,13.521,219.827,221.363,17.225,154.725,268.961,254,253,45.29877,3.86081,6.452,0,0,23,1,,,,,
246.9,116.933,99.8,136.7,2.993,11.829,127.9,4.377,6.699,13.326,13.131,8.62754,210.353,10.732,213.676,212.815,12.2,185.329,246.927,167,164,47.35328,4.61255,25.962,2,13.619,23,1,,,,,
383.7,182.76,174,179.2,5.219,13.771,133.2,4.968,6.501,18.726,14.904,8.13903,295.955,8.353,211.481,210.385,23.995,131.988,264.993,161,154,47.62886,6.60391,33.913,4,21.181,23,1,,,,,
438.7,170.487,213.8,255.5,6.414,10.354,99.9,3.881,4.637,8.222,11.643,8.01291,301.442,7.96,217.242,260.166,95.184,209.176,477.425,74,71,38.86218,10.86773,54.839,1,13.297,23,1,,,,,
162.9,85.818,75.4,73.4,2.261,13.724,122.3,6.507,9.219,14.888,19.52,9.22548,97.308,13.233,186.965,190.171,8.493,178.64,206.296,74,72,52.67073,2.50477,2.564,0,0,23,1,,,,,
184.3,96.158,82.9,82.4,2.486,11.951,133.9,3.363,5.192,13.875,10.088,8.81744,159.593,11.078,188.6,190.98,6.86,180.815,210.237,72,70,52.16416,2.39555,7.692,1,5.929,23,1,,,,,
118.6,65.35,55.9,70.6,1.678,13.198,117.1,5.402,7.334,11.299,16.207,8.96464,137.37,12.503,183.871,181.228,5.873,170.147,194.352,85,84,55.11285,2.04588,17.857,0,0,23,1,,,,,
282.9,151.067,146.5,161.2,4.394,9.601,105,3.516,5.822,10.368,10.547,8.51294,229.909,10.318,188.301,187.428,8.069,172.319,204.16,77,74,53.39607,3.15388,21.154,1,12.881,23,1,,,,,
245.1,112.137,102.1,65.3,3.062,19.802,137.5,11.091,20.271,27.25,33.273,7.75042,320.719,5.751,194.359,218.579,105.818,83.973,495.399,61,55,45.74661,17.27423,63.514,2,17.23,23,1,,,,,
211.5,115.259,92.7,83.5,2.78,9.369,99.3,4.039,5.282,9.69,12.116,8.93445,160.323,11.948,180.475,182.403,4.848,176.179,191.897,70,68,54.50668,2.44202,22,0,0,23,1,,,,,
326.1,182.994,159.2,178.8,4.776,9.04,93.4,3.911,4.725,6.482,11.734,8.85666,155.778,11.521,182.736,178.954,11.448,144.446,191.609,68,66,56.11901,4.92512,20,1,8.498,23,1,,,,,
151,88.464,51.3,56.7,1.539,8.701,89.7,3.725,4.639,6.722,11.176,9.36869,72.373,13.044,169.659,170.225,14.628,136.553,202.212,49,48,58.57936,5.82316,28.205,0,0,23,1,,,,,
34.6,23.056,16.5,19.7,0.494,6.376,58,2.869,3.73,6.027,8.608,9.77499,23.848,17.062,150.192,150.112,3.764,129.825,162.772,939,938,66.62297,1.70041,0.159,0,0,5,1,,,,,
19.5,9.967,9.8,11.2,0.295,3.254,29.8,1.563,1.935,2.721,4.689,9.94666,5.376,23.658,194.351,195.226,4.452,186.655,208.13,1062,1061,51.22217,1.15776,0,0,0,5,1,,,,,
44.2,18.498,27.5,23.7,0.826,4.544,40.6,2.243,2.627,3.879,6.729,9.85219,15.158,19.356,238.325,238.785,6.128,229.685,263.009,1490,1489,41.87945,1.06971,0,0,0,5,1,,,,,
430.8,289.585,178.7,215.3,5.36,18.843,164.3,8.431,12.865,14.508,25.294,8.24414,267.201,8.5,142.119,149.12,21.713,116.069,184.315,63,62,67.22076,9.99594,4.878,0,0,5,1,,,,,
387.7,259.359,137.6,219.8,4.128,15.09,127.2,6.738,10.118,18.815,20.214,8.65647,187.826,9.672,143.468,150.404,17.504,124.972,185.001,60,58,66.89266,8.37357,31.034,1,11.052,5,1,,,,,
446.4,271.92,208.9,189.7,6.267,10.892,113.5,4.837,5.907,8.721,14.51,8.39455,228.363,9.964,171.857,165.127,22.806,125.736,190.718,41,40,60.90772,9.5755,44.898,0,0,5,1,,,,,
340.1,212.336,160.4,250.4,4.813,11.555,112.5,3.704,5.458,9.862,11.113,8.56345,199.637,10.064,169.164,160.3,16.998,125.82,177.905,49,48,62.43807,7.61261,52.459,0,0,5,1,,,,,
350.2,193.709,160,189.7,4.799,11.947,113.8,5.518,6.362,8.904,16.554,8.28982,239.986,8.574,164.793,185.691,85.725,128.184,455.452,64,59,55.30727,16.85591,23.404,2,16.566,5,1,,,,,
298.4,195.494,118.3,122.8,3.548,18.099,155.9,4.854,9.388,12.963,14.563,8.28867,244.821,8.14,151.611,152.098,12.971,129.714,187.013,85,82,65.52234,6.59759,42.105,1,10.468,5,1,,,,,
180.6,121.233,56.4,76.4,1.691,16.756,142.2,6.828,9.96,20.789,20.483,8.60044,202.558,8.978,149.756,148.033,15.671,114.871,173.537,74,70,67.1305,7.02209,21.311,2,8.942,5,1,,,,,
443.8,293.199,207.7,193.6,6.232,20.182,170.4,9.809,14.794,32.615,29.426,7.94694,313.888,6.88,149.657,150.696,14.599,126.385,183.664,81,78,66.07295,7.20062,46.316,1,5.468,5,1,,,,,
433.3,262.446,198.5,254.9,5.956,14.871,138.9,6.255,9.85,20.986,18.765,8.10953,293.132,7.957,158.817,165.064,24.288,130.567,209.105,95,93,60.5684,9.34864,18.056,0,0,5,1,,,,,
401.4,247.715,170.2,143.6,5.105,11.446,102.9,5.399,4.668,10.642,16.198,8.327,260.185,8.735,166.954,160.268,29.547,104.887,196.648,37,35,61.71778,11.54487,31.579,1,18.632,5,1,,,,,
474.3,241.944,216.8,265.8,6.505,17.854,158.4,7.393,11.292,18.795,22.179,7.74515,352.349,6.549,182.646,198.163,71.174,131.251,461.372,248,235,51.00564,15.2089,31.937,4,30.09,5,1,,,,,
177.7,98.239,74.2,76.8,2.226,11.455,113,4.237,6.641,11.811,12.712,8.87069,153.85,10.775,175.193,180.413,27.313,125.559,240.936,233,231,55.29174,8.4761,3.731,1,1.394,5,1,,,,,
429.5,189.014,212.3,214.9,6.37,15.47,149.7,6.066,9.172,21.54,18.197,7.91486,345.515,7.705,204.695,227.873,90.716,124.099,453.608,243,235,44.00629,14.46636,30.625,3,29.323,5,1,,,,,
534.8,282.964,253.2,278.3,7.595,12.497,122.6,4.789,7.157,14.221,14.368,7.97921,313.122,8.034,190.009,190.177,33.007,116.701,245.645,205,197,52.91395,10.73034,28.205,4,19.011,5,1,,,,,
257.7,108.929,104.4,115.8,3.131,9.104,120.2,3.409,4.456,10.065,10.228,8.40202,235.178,9.719,210.636,232.597,79.402,190.981,457.738,66,63,42.26488,11.89447,38,1,24.744,5,1,,,,,
200.2,106.96,84.8,78.8,2.543,9.53,98.1,3.451,5.306,10.458,10.352,8.96514,141.956,12.482,181.691,186.483,27.432,112.734,219.404,103,100,53.42437,8.13161,32.099,1,4.488,5,1,,,,,
385,209.877,180.9,193,5.428,11.204,106.2,4.832,6.786,10.114,14.495,8.62511,194.651,10.492,188.398,184.889,23.391,122.795,212.609,93,91,54.51999,8.2223,27.397,1,14.158,5,1,,,,,
285.9,163.417,133.9,157,4.018,18.902,159.7,7.412,13.453,20.893,22.236,8.58443,190.388,9.176,169.413,175.919,22.494,142.451,212.479,92,90,57.15222,7.74527,17.188,0,0,5,1,,,,,
287.9,161.647,117.7,159.1,3.531,10.63,114.2,3.772,5.702,10.607,11.315,8.604,209.934,11.239,167.444,179.504,31.716,110.428,219.113,91,88,56.15159,11.36547,30.38,2,8.646,5,1,,,,,
363.8,200.708,181.4,170.7,5.443,10.743,121.3,3.647,5.333,10.018,10.941,8.56585,207.46,11.3,163.709,179.529,31.602,130.945,216.719,84,82,55.16636,10.52675,36,1,16.012,5,1,,,,,
319.6,174.689,166.4,187.5,4.991,13.252,142.6,4.828,9.138,16.732,14.485,8.17262,287.811,8.147,190.256,183.101,16.933,149.941,206.183,103,101,54.66469,5.47535,11.29,1,6.13,5,1,,,,,
305,174.775,137.8,133.5,4.135,11.019,105.7,4.169,7.563,13.347,12.506,8.77695,162.528,10.139,170.168,175.805,31.413,108.362,219.642,106,104,57.3088,11.7969,13.043,1,6.27,5,1,,,,,
383.5,252.339,159.2,162.3,4.776,14.323,130.8,5.248,7.882,17.783,15.743,8.29423,293.764,9.554,164.734,150.124,24.503,81.913,172.557,73,72,65.79578,12.51324,26.154,0,0,5,1,,,,,
44.9,21.052,20.8,24.1,0.623,4.354,44.6,1.845,2.346,4.492,5.536,9.67132,42.15,16.797,207.23,213.475,13.046,200.121,255.597,429,428,46.84532,2.79274,0.498,0,0,31,1,,,,,
46.4,20.57,23.5,28.1,0.706,3.405,35.3,1.28,1.823,3.731,3.841,9.82969,26.505,25.963,224.617,225.724,4.181,220.11,239.465,422,420,44.36373,1.16217,0,0,0,31,1,,,,,
56.1,24.631,32.1,36.4,0.962,3.671,38.7,1.407,1.836,3.599,4.221,9.8567,21.488,24.072,225.803,227.588,7.126,217.121,253.531,364,363,43.93406,1.54796,0,0,0,31,1,,,,,
489.8,224.566,224.4,349.6,6.732,16.077,173.8,5.315,7.776,11.571,15.944,8.03209,313.344,9.57,214.612,215.498,6.133,201.121,227.697,65,64,45.85288,3.16006,3.333,0,0,31,1,,,,,
290.1,135.998,85.6,60.2,2.569,10.248,84.9,2.86,5.696,13.221,8.58,8.2563,264.284,9.381,211.038,210.851,21.303,167.502,242.451,48,44,46.87222,5.02627,41.304,2,36.407,31,1,,,,,
195.5,90.272,99.5,118.2,2.986,9.719,117.1,3.362,5.164,11.097,10.086,8.93758,157.645,12.617,221.899,224.114,8.018,210.857,244.476,70,68,46.18276,11.62437,5.556,0,0,31,1,,,,,
303.5,138.193,172.3,200.8,5.169,7.576,100.7,2.605,2.997,5.017,7.814,8.30324,266.553,11.347,218.298,218.681,7.444,203.947,235.841,79,76,45.53715,2.71167,0,0,0,31,1,,,,,
136.7,62.254,68.3,91.5,2.048,7.346,93,2.009,4.003,6.925,6.027,8.88023,174.624,12.651,216.178,218.194,7.074,207.376,241.193,69,67,45.54123,2.29272,16.216,0,0,31,1,,,,,
411,180.696,213.5,255.7,6.405,12.813,128.8,5.106,6.414,20.728,15.319,8.09288,287.406,8.606,213.938,239.106,76.881,184.142,486.575,137,120,43.96196,8.75102,4.839,1,3.202,31,1,,,,,
356,175.912,177.9,221.8,5.338,15.001,141.1,5.271,9.417,17.765,15.814,8.42381,238.33,9.696,201.512,202.808,10.517,185.028,235.126,92,91,49.40818,3.80256,2.222,0,0,31,1,,,,,
210.5,103.266,73.4,96.6,2.201,10.385,116.7,2.845,4.142,11.043,8.535,8.73547,180.209,11.381,206.643,204.582,13.581,172.438,232.922,70,68,49.05584,3.75379,33.333,1,13.361,31,1,,,,,
278.3,124.692,121.5,131.7,3.646,11.069,153.8,3.483,5.161,8.94,10.448,8.26576,277.862,10.052,211.27,225.638,30.116,182.843,338.99,104,97,44.8024,5.43162,2,1,6.37,31,1,,,,,
326.3,159.813,158.3,76.2,4.75,6.96,69.8,2.113,3.361,5.29,6.338,8.55897,233.663,12.427,218.253,210.968,33.581,131.841,252.477,56,53,48.97327,11.36217,15.152,0,0,31,1,,,,,
314.4,139.361,158.6,156.5,4.758,13.322,130.6,5.133,7.973,17.718,15.399,8.2046,293.073,8.993,220.465,225.447,21.51,172.166,345.009,295,281,44.32694,4.24507,46.545,3,51.287,31,1,,,,,
169.7,79.732,63.6,66.1,1.909,11.115,106.8,3.911,5.727,12.401,11.732,8.86559,187.007,12.09,221.552,212.446,34.479,110.375,262.341,307,302,46.98852,9.2719,25.263,3,24.827,31,1,,,,,
230.9,100.966,109.4,124.4,3.282,11.376,108,3.423,6.197,15.527,10.268,8.76891,194.872,11.669,227.571,227.639,12.07,196.932,253.299,237,230,43.72828,2.7158,37.705,1,38.633,31,1,,,,,
395.9,177.945,195,232.1,5.851,13.19,125.6,6.127,8.463,12.546,18.38,8.08578,294.251,8.53,226.071,223.609,34.602,108.776,488.418,291,276,44.94383,6.60904,30.928,4,31.343,31,1,,,,,
568.1,243.156,208,205.2,6.239,10.642,122.7,4.686,5.088,8.227,14.058,7.54951,407.894,6.974,240.721,236.175,19.813,175.205,263.322,62,55,42.8038,4.58586,48.148,2,7.926,31,1,,,,,
129.7,63.127,46,49.9,1.381,6.986,70.5,2.017,3.174,6.314,6.051,8.78261,215.011,15.43,216.165,199.472,36.034,114.868,226.4,87,83,48.66362,8.69659,10.204,3,11.543,31,1,,,,,
352.8,165.744,185.6,182.2,5.567,13.85,122.4,5.051,8.121,10.738,15.153,8.28243,269.295,9.612,215.403,213.667,16.363,156.11,260.319,97,92,46.9766,4.63011,9.836,1,17.045,31,1,,,,,
321.5,153.854,144.5,169.4,4.334,10.784,108.5,3.689,6.394,13.456,11.066,8.58042,230.483,10.651,206.98,208.283,62.49,120.308,483.359,111,108,47.85119,12.31519,11.29,1,5.85,31,1,,,,,
305.1,142.177,164.8,188.9,4.944,10.262,96.6,3.21,4.723,10.221,9.629,8.82626,159.185,11.598,213.879,213.363,10.576,176.296,229.673,104,103,46.59798,3.33667,21.053,0,0,31,1,,,,,
497.3,242.024,211.5,229.7,6.344,15.507,153.6,5.549,7.243,14.376,16.648,7.76034,418.082,7.981,216.016,207.968,27.528,128.206,239.838,111,105,48.6655,8.66682,23.611,1,6.595,31,1,,,,,
313.5,145.271,165.1,178.1,4.952,9.268,100.2,3.085,4.427,12.336,9.255,9.0132,126.91,11.9,217.519,216.368,11.082,199.557,239.661,98,96,46.33278,3.21932,0,0,0,31,1,,,,,
344.6,162.261,167.4,208.8,5.022,14.816,124.6,5.054,7.278,13.35,15.161,8.51388,223.417,10.526,213.005,211.288,11.482,176.904,233.876,95,94,47.09202,3.6782,3.704,0,0,31,1,,,,,
120.2,57.332,48.2,70.3,1.446,9.507,86.5,2.209,3.841,9.063,6.628,9.48398,71.012,18.506,212.631,209.801,9.614,176.977,219.085,83,82,47.6821,2.58197,14.286,0,0,31,1,,,,,
66.9,54.258,33.1,37.5,0.994,7.692,80.6,3.9,4.614,6.493,11.701,9.30043,83.681,12.189,123.392,123.311,2.427,99.233,128.689,1060,1058,81.10549,2.0002,3.591,1,0.189,55,1,,,,,
